label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
fist,0,0,0,0.07772949,0.63166224,-0.14722413,0.41419412,1.21296877,-0.17979637,0.81622568,1.39184949,-0.20002749,1.03359035,1.15037572,-0.19325985,0.83136551,0.88284468,-0.05552488,1.12353136,0.89929045,-0.24090042,0.81915237,0.81478551,-0.3197097,0.62237871,0.77867171,-0.33540594,0.86704676,0.49822678,-0.04205549,1.17121787,0.51651567,-0.26340986,0.76856982,0.48185141,-0.29849051,0.57921251,0.46950738,-0.25862393,0.85882586,0.12463288,-0.05762614,1.1539225,0.12155021,-0.293357,0.74934653,0.1560773,-0.22079962,0.55850329,0.15995012,-0.1009397,0.81991964,-0.28563665,-0.08169782,1.03738311,-0.24469391,-0.24190072,0.75019278,-0.16782927,-0.18210865,0.60087618,-0.13999432,-0.08765102
fist,0,0,0,0.10992761,0.62364709,-0.1543022,0.42643418,1.19734249,-0.19955234,0.81757629,1.38794104,-0.23457445,1.04233123,1.13769657,-0.24455408,0.85155135,0.84031176,-0.04837002,1.14686777,0.87113208,-0.24267389,0.85319334,0.79835941,-0.33260497,0.64665655,0.76269387,-0.35227836,0.88776083,0.46030502,-0.03521558,1.19662639,0.50714285,-0.2564309,0.79743201,0.47166561,-0.29580066,0.59125943,0.45491951,-0.25634265,0.87676128,0.08208752,-0.05344734,1.16926928,0.09888785,-0.28873677,0.77080919,0.1391208,-0.22349423,0.56783411,0.14510599,-0.10526306,0.82822141,-0.33429059,-0.08087051,1.05839345,-0.27485549,-0.23839747,0.78029162,-0.18451301,-0.17882873,0.61846502,-0.15174872,-0.08238317
fist,0,0,0,0.11503815,0.62020464,-0.14398293,0.43012778,1.18518776,-0.18652185,0.81758472,1.35760616,-0.21925612,1.03437308,1.10916401,-0.2263129,0.85424436,0.83543539,-0.05524163,1.14587114,0.87081785,-0.23921669,0.84380548,0.79287738,-0.31837998,0.64247287,0.74994648,-0.33295806,0.88871957,0.45845123,-0.04585518,1.19724531,0.49780909,-0.25643826,0.79641092,0.46486188,-0.28804769,0.59623268,0.44392817,-0.24678157,0.87682592,0.08498537,-0.06496699,1.17924532,0.09736463,-0.28775389,0.77763824,0.14154715,-0.21668047,0.5758866,0.14458239,-0.09927745,0.82455925,-0.32518623,-0.09248959,1.06174483,-0.27303989,-0.24206269,0.78350367,-0.17698326,-0.17875382,0.62191608,-0.14399012,-0.08231109
fist,0,0,0,0.13340122,0.65112914,-0.1217168,0.44328237,1.19243186,-0.15682266,0.82618997,1.36670181,-0.18833876,1.05083403,1.14151438,-0.19860743,0.85364553,0.83210384,-0.04857944,1.15754471,0.87909728,-0.22254288,0.86037753,0.80949296,-0.29608186,0.65328034,0.75912383,-0.30821621,0.89249978,0.45104783,-0.04793792,1.20673197,0.50308702,-0.24606764,0.8151108,0.46748644,-0.27724622,0.60840511,0.43715035,-0.24138972,0.88241437,0.07061272,-0.07235086,1.19754911,0.10628367,-0.28301924,0.79726415,0.14540914,-0.21338918,0.583955,0.14254852,-0.10172398,0.82712526,-0.3455785,-0.10337381,1.08700016,-0.28573647,-0.24818943,0.80979776,-0.17704324,-0.18477337,0.63234893,-0.13484225,-0.09075202
fist,0,0,0,0.13878396,0.66641522,-0.1103443,0.45346347,1.1812339,-0.13398876,0.84250428,1.34841618,-0.15737478,1.05646995,1.11179383,-0.15899858,0.85777576,0.81102137,-0.00624674,1.15989023,0.86432761,-0.18221581,0.86060086,0.81235558,-0.2604457,0.65326021,0.76935033,-0.27345761,0.89837852,0.43922209,-0.00939573,1.21477708,0.49885946,-0.20836474,0.8161572,0.46784739,-0.24373641,0.61501314,0.4359836,-0.20721078,0.8874596,0.06085738,-0.03955948,1.19668447,0.10597737,-0.25315115,0.79297807,0.14220375,-0.18149063,0.59036024,0.12779334,-0.06355153,0.83292668,-0.36116706,-0.07562908,1.09441708,-0.30502252,-0.21575824,0.81647352,-0.1961096,-0.14529159,0.64649016,-0.16084909,-0.04395869
fist,0,0,0,0.14297088,0.67317684,-0.10051552,0.44710259,1.17674378,-0.11798142,0.8326951,1.345625,-0.13816603,1.05036149,1.12280011,-0.13858141,0.84611155,0.81790943,0.01565893,1.14102593,0.87136216,-0.15054101,0.85116869,0.81383526,-0.22920177,0.64747001,0.76630691,-0.2454237,0.8905957,0.45479588,0.01050211,1.19990892,0.51408902,-0.18225955,0.81152242,0.478348,-0.22396937,0.60981401,0.44606755,-0.1941396,0.88325991,0.08305836,-0.02063704,1.19134926,0.13197242,-0.22765513,0.79608154,0.16019922,-0.16172705,0.59053698,0.14114566,-0.04948998,0.83119297,-0.33608857,-0.057081,1.0934457,-0.27703539,-0.19264506,0.82055887,-0.1707413,-0.12472513,0.64981844,-0.13561538,-0.02651324
fist,0,0,0,0.14362055,0.66376417,-0.09842996,0.45823061,1.18035235,-0.11760155,0.83258478,1.33273074,-0.14036907,1.05479291,1.11889772,-0.14547242,0.85825118,0.80840216,-0.00898287,1.16170277,0.84877827,-0.17447331,0.8772783,0.79713156,-0.24783749,0.654791,0.73957841,-0.25938815,0.89809446,0.43980261,-0.01815449,1.21675702,0.48227459,-0.21011338,0.83045318,0.45966174,-0.2460914,0.60711582,0.42815753,-0.21232737,0.89073617,0.06368234,-0.05247578,1.21598075,0.09338547,-0.26146125,0.81442399,0.13717977,-0.19962751,0.58804554,0.13491993,-0.09171012,0.83394041,-0.35808655,-0.09138313,1.10224324,-0.29307392,-0.23728317,0.82425016,-0.18280867,-0.17651758,0.63719691,-0.13924635,-0.08394804
fist,0,0,0,0.1532414,0.68370898,-0.09847283,0.46877011,1.21339443,-0.11967494,0.86099072,1.38448262,-0.14572977,1.07969803,1.14588766,-0.15324445,0.85882002,0.81961583,-0.00915091,1.17753234,0.88040048,-0.17052243,0.88913265,0.8186217,-0.23989342,0.67613335,0.76201939,-0.25148901,0.89598714,0.44408,-0.01946796,1.22538598,0.50135056,-0.2091449,0.83647076,0.4782162,-0.24270399,0.61642642,0.44378789,-0.2097697,0.89320484,0.06310422,-0.05483885,1.23090544,0.1038364,-0.25819356,0.82359889,0.14391053,-0.19281035,0.59347476,0.13258481,-0.08507818,0.84540492,-0.35837215,-0.09586551,1.1275371,-0.29913246,-0.23605964,0.8505361,-0.1910976,-0.17476724,0.66105162,-0.15189598,-0.08429669
fist,0,0,0,0.13765077,0.67805871,-0.1028868,0.45414035,1.1997765,-0.12460291,0.83785094,1.36300584,-0.15121661,1.05019636,1.1194388,-0.15485098,0.86193601,0.81419011,0.01028702,1.17293398,0.88293765,-0.17292926,0.86613488,0.82743686,-0.25798002,0.65125754,0.76647682,-0.27328663,0.89777256,0.44045934,0.00279822,1.21687867,0.50470336,-0.20449278,0.80997199,0.4786612,-0.24524291,0.6040192,0.44032322,-0.20955343,0.89056718,0.0650124,-0.03339672,1.20778485,0.10303059,-0.25042049,0.79986604,0.14175549,-0.18508769,0.58522647,0.13434818,-0.06977402,0.84121892,-0.34614773,-0.07572661,1.09976111,-0.2935448,-0.21815647,0.82077167,-0.17865188,-0.15573093,0.63904912,-0.13654784,-0.05984832
fist,0,0,0,0.1464857,0.62098803,-0.11453732,0.45952589,1.15302645,-0.14744233,0.83620191,1.33143902,-0.17904515,1.05434654,1.07225692,-0.1914905,0.86284346,0.79649169,-0.03949638,1.1550518,0.83489512,-0.20372328,0.87276706,0.77330703,-0.27620377,0.66941828,0.72651342,-0.29125614,0.90258087,0.43052035,-0.04324112,1.20519384,0.46969226,-0.23407728,0.81751911,0.45028458,-0.26608146,0.60294748,0.42573232,-0.23274601,0.89379556,0.05759997,-0.070892,1.2013023,0.07074446,-0.27382357,0.803564,0.11921484,-0.2088954,0.58382077,0.12316069,-0.10311477,0.83820492,-0.35381857,-0.10509472,1.08426722,-0.30586809,-0.24610619,0.813266,-0.19357321,-0.18651598,0.63672945,-0.14915259,-0.09750001
point,0,0,0,0.17332244,0.49826417,-0.11172875,0.55876509,0.85597917,-0.16193501,0.93894765,0.94112417,-0.21941508,1.13492848,0.61664404,-0.281934,0.94767563,0.65168975,-0.03341515,1.30170158,0.7862528,-0.13648742,1.5519381,0.84895843,-0.182675,1.76641726,0.86431298,-0.21767351,0.95778753,0.28747703,-0.06638145,1.33177633,0.39167238,-0.29880424,0.97192202,0.43649299,-0.34862548,0.73117012,0.41137116,-0.30355677,0.89728255,-0.07262481,-0.10968133,1.16809652,0.03885397,-0.38609791,0.78557944,0.15272492,-0.33156978,0.56360059,0.13598061,-0.20371345,0.78408569,-0.46508216,-0.1555952,0.99168862,-0.3091713,-0.36620883,0.71424387,-0.14490701,-0.31396211,0.52887761,-0.13210051,-0.21582771
point,0,0,0,0.17160204,0.49415423,-0.10261805,0.55621118,0.86323402,-0.14704015,0.93521384,0.94620178,-0.2006645,1.11946043,0.6107457,-0.26043766,0.9467229,0.6522627,-0.02065467,1.29131981,0.79192912,-0.12037362,1.53653243,0.85239514,-0.16477494,1.74802664,0.86588588,-0.19857559,0.95697279,0.29017768,-0.05647884,1.31881606,0.38983162,-0.28373395,0.95281283,0.43623437,-0.33172655,0.71943761,0.42015985,-0.28614857,0.89340807,-0.06914769,-0.10183527,1.15991941,0.03716158,-0.37600751,0.76725336,0.1521477,-0.31810289,0.54950733,0.14150061,-0.18795171,0.77587772,-0.46154149,-0.14883859,0.98449244,-0.31510442,-0.35379409,0.70422292,-0.15501017,-0.29558022,0.52530075,-0.14156082,-0.19391451
point,0,0,0,0.16841239,0.50791624,-0.09984842,0.5507161,0.8786864,-0.1412081,0.93339499,0.96182288,-0.19310979,1.12073112,0.62703601,-0.25243148,0.94125239,0.66800021,-0.01294232,1.28393786,0.80761378,-0.10855677,1.53276826,0.86755554,-0.15109224,1.74637605,0.87956813,-0.1845154,0.95169585,0.30704237,-0.0489159,1.31746817,0.39799251,-0.27543902,0.95474985,0.44494922,-0.32493328,0.71716033,0.42949689,-0.28004796,0.88950137,-0.054795,-0.09418004,1.16187347,0.04870713,-0.37093561,0.76878583,0.16269979,-0.31620806,0.544995,0.15167455,-0.18737895,0.77424158,-0.45462385,-0.14053817,0.98166819,-0.3099798,-0.35110069,0.69968719,-0.14718524,-0.29789762,0.51561308,-0.1298387,-0.19899516
point,0,0,0,0.15336262,0.51014094,-0.11729101,0.54095349,0.89571318,-0.1669321,0.9272333,0.98189243,-0.22314411,1.12181354,0.65245745,-0.2859946,0.93835526,0.67223898,-0.03427773,1.28607831,0.82619838,-0.13821343,1.53770593,0.90373122,-0.18650675,1.75487881,0.92822273,-0.22385601,0.9509168,0.30944666,-0.06514684,1.31601724,0.42902726,-0.30229185,0.950387,0.46583774,-0.35567773,0.70762431,0.43169501,-0.3119407,0.89016127,-0.05819744,-0.10671695,1.16417721,0.07211292,-0.39206387,0.77079358,0.17929421,-0.34050989,0.54585923,0.15767523,-0.212413,0.77714039,-0.46323041,-0.15047232,0.97539885,-0.29370826,-0.3682975,0.69446869,-0.13074834,-0.31898725,0.51353179,-0.11999099,-0.22193802
point,0,0,0,0.17175493,0.50989382,-0.11706721,0.54843905,0.8883037,-0.16835336,0.93431324,0.94914594,-0.22703906,1.14418823,0.63153862,-0.29255277,0.93827112,0.67506205,-0.02607706,1.28753222,0.82415123,-0.1228475,1.5361123,0.89711548,-0.1649185,1.74970448,0.92028109,-0.19679887,0.94871182,0.31614219,-0.05387978,1.32735043,0.42222477,-0.280994,0.96609453,0.45833401,-0.33130078,0.71770256,0.42683019,-0.28643617,0.88930099,-0.04868143,-0.09241966,1.1720402,0.06583256,-0.37109767,0.77843039,0.1735577,-0.31854275,0.54300511,0.15279819,-0.18887929,0.77819447,-0.45500187,-0.1327854,1.00837929,-0.29286114,-0.34389256,0.72821185,-0.13109078,-0.29086292,0.53180584,-0.12216468,-0.19045689
point,0,0,0,0.16661945,0.51960976,-0.1172808,0.54804521,0.87967796,-0.16379031,0.92804067,0.94609647,-0.21747841,1.1467908,0.6533318,-0.27705204,0.93799964,0.67233292,-0.02386688,1.27631711,0.81198403,-0.12351909,1.5230937,0.88722986,-0.16735742,1.73091718,0.90602056,-0.19892041,0.9496201,0.31340335,-0.05084669,1.33661058,0.42532335,-0.28148269,0.97685464,0.47086579,-0.33228529,0.72306962,0.43981153,-0.28482417,0.88926421,-0.0486558,-0.08956406,1.17420327,0.06425897,-0.37584296,0.78111787,0.17809335,-0.32813307,0.54221428,0.15832366,-0.19805219,0.77699755,-0.44878851,-0.12962509,1.00059637,-0.27865304,-0.35048604,0.71881708,-0.11627827,-0.30326317,0.52100221,-0.11123159,-0.2040563
point,0,0,0,0.1591104,0.44925177,-0.13430953,0.54118313,0.83351114,-0.18972631,0.92622014,0.93034346,-0.24447796,1.16924987,0.65237434,-0.30484318,0.94355114,0.65214918,-0.0567595,1.31839603,0.78134107,-0.1586233,1.58411219,0.83549686,-0.20245404,1.82094069,0.83454353,-0.23578263,0.95862226,0.28468117,-0.07822192,1.34352704,0.38133535,-0.30471518,0.97667616,0.4325537,-0.34815163,0.72304302,0.41220899,-0.29712422,0.88695424,-0.08051452,-0.11096792,1.1640354,-0.00812087,-0.38593344,0.7654502,0.12213508,-0.32323056,0.54201024,0.12874621,-0.18687556,0.75384889,-0.47426373,-0.14692337,0.96340555,-0.34863156,-0.35617411,0.67853427,-0.17047102,-0.2935072,0.50174061,-0.13942692,-0.18425967
point,0,0,0,0.16517125,0.47687866,-0.11967188,0.55277111,0.83360562,-0.16471588,0.9206434,0.91900666,-0.21290679,1.13175501,0.62867225,-0.26542323,0.95298005,0.64111848,-0.05056745,1.33395811,0.78346947,-0.16249156,1.5897168,0.85902678,-0.21697079,1.8190072,0.89785127,-0.25713317,0.95885202,0.28390634,-0.07961965,1.34680304,0.36499434,-0.32705394,0.98637532,0.41206579,-0.38735093,0.71900507,0.39853483,-0.34701974,0.88765455,-0.07985194,-0.11892334,1.16007965,0.00773252,-0.40706177,0.76928308,0.11866649,-0.35746203,0.53765132,0.12120914,-0.22941982,0.76281899,-0.46497711,-0.16052405,0.97753592,-0.34512114,-0.37556159,0.69239187,-0.19121703,-0.32205379,0.50110538,-0.16917227,-0.22122072
point,0,0,0,0.13436046,0.46358984,-0.12972111,0.50438017,0.79369768,-0.20167151,0.847758,0.8825375,-0.27576438,1.06759532,0.60626136,-0.3534117,0.9790217,0.65705354,-0.14353616,1.48270703,0.80448906,-0.30305034,1.81570155,0.89216407,-0.39463099,2.10409282,0.90013113,-0.45983078,0.96078984,0.27727764,-0.17624297,1.29475697,0.35776495,-0.47814318,0.90231905,0.38704013,-0.54596661,0.63614222,0.34588281,-0.5091472,0.86695867,-0.10553425,-0.21636534,1.09022161,-0.02710479,-0.53443138,0.68722096,0.0960443,-0.46177678,0.46705492,0.10516987,-0.31859649,0.72058031,-0.49001947,-0.26040682,0.90990957,-0.37260121,-0.49133111,0.61382268,-0.21299816,-0.41439132,0.43637641,-0.18592575,-0.29388171
point,0,0,0,0.16764518,0.45604059,-0.13108338,0.51402564,0.76998686,-0.22077228,0.84925509,0.83628695,-0.31607598,1.06690529,0.55858844,-0.41383419,0.99601172,0.62837836,-0.14092171,1.47742095,0.7865706,-0.29316659,1.8011059,0.86065969,-0.36844162,2.06674855,0.85997187,-0.42137157,0.96717665,0.25410496,-0.1760724,1.27009118,0.32864011,-0.45502104,0.87857705,0.38083946,-0.49891945,0.65537661,0.35910174,-0.45579437,0.86387641,-0.10731525,-0.221579,1.08658699,-0.04824529,-0.51339662,0.7042794,0.09439314,-0.42144631,0.51018046,0.09918062,-0.27799755,0.7143213,-0.47739926,-0.27405115,0.90719863,-0.37890371,-0.47990239,0.63354516,-0.20749968,-0.39537133,0.47319098,-0.18684445,-0.27927288
point,0,0,0,0.17746613,0.44154203,-0.11565095,0.53087064,0.75984414,-0.19856276,0.86111168,0.83780301,-0.29223271,1.06236551,0.54869776,-0.38809502,1.0069486,0.61769993,-0.11587883,1.47218293,0.76200045,-0.26708081,1.77021692,0.82992838,-0.34630034,2.01193042,0.8329084,-0.40016789,0.96683489,0.25540221,-0.15751511,1.26237648,0.32788617,-0.43180512,0.8853906,0.38717819,-0.48175835,0.66454936,0.38755413,-0.44531228,0.86425932,-0.09792027,-0.20993215,1.09754023,-0.03784913,-0.48883224,0.72123138,0.10438993,-0.40115545,0.51535811,0.13072796,-0.2651776,0.71827086,-0.45544892,-0.27015612,0.90176649,-0.35691257,-0.46355103,0.6371633,-0.18598753,-0.38455254,0.47217358,-0.14403233,-0.27583834
point,0,0,0,0.20386005,0.46752573,-0.11647248,0.56774944,0.78298336,-0.1800798,0.91756687,0.84697897,-0.25314276,1.09519647,0.55938092,-0.3280032,0.97174937,0.61726836,-0.05487046,1.33370998,0.76053663,-0.17621498,1.57424501,0.82110246,-0.2415406,1.79159489,0.83414056,-0.29136389,0.96330828,0.26839737,-0.09254407,1.2923815,0.32707373,-0.32954159,0.94134018,0.39940935,-0.3800399,0.72504981,0.40367165,-0.34521213,0.8806335,-0.07238557,-0.14368704,1.13322573,-0.01646031,-0.40578875,0.77166671,0.11987561,-0.3429896,0.57519147,0.1322183,-0.22245832,0.75023372,-0.42195626,-0.20184252,0.92555894,-0.31489201,-0.38699123,0.67443113,-0.15509371,-0.32737545,0.52141437,-0.12837056,-0.23441936
point,0,0,0,0.21009658,0.46547221,-0.12695554,0.56728604,0.77362369,-0.20025921,0.91874787,0.82767392,-0.27921825,1.15104328,0.57132808,-0.35872925,0.9836077,0.58700093,-0.087253,1.37094346,0.73648361,-0.21224449,1.62655988,0.80252831,-0.26566735,1.85258928,0.80726189,-0.30363324,0.97451225,0.2243343,-0.12056747,1.33176033,0.28860322,-0.36794723,0.95904519,0.37483702,-0.40931947,0.7353339,0.36794542,-0.36263526,0.88350313,-0.12813029,-0.16579483,1.14097705,-0.06827218,-0.45172191,0.75398172,0.09543991,-0.38110439,0.55603541,0.10601388,-0.24592389,0.74248423,-0.49436528,-0.21503292,0.95336458,-0.37990197,-0.41959802,0.68034034,-0.19571248,-0.3509465,0.51446929,-0.17966331,-0.24495941
point,0,0,0,0.20450616,0.49447835,-0.10884227,0.57101952,0.80984528,-0.16628947,0.9319918,0.85442134,-0.23151351,1.12235645,0.56486694,-0.30016577,0.98019608,0.61155429,-0.06553907,1.37503266,0.76354521,-0.18542283,1.63195298,0.8273545,-0.24359518,1.86117374,0.83471842,-0.28727185,0.96869208,0.2482653,-0.10500936,1.32747164,0.30264136,-0.3515943,0.96231451,0.38163091,-0.40395296,0.72282567,0.37689858,-0.36703166,0.87454425,-0.1084534,-0.15355035,1.13667337,-0.05365937,-0.42995198,0.75917764,0.09714297,-0.36305519,0.55304931,0.10617159,-0.23378883,0.73011427,-0.48247137,-0.20524127,0.94459256,-0.37641408,-0.3996971,0.67877847,-0.19604777,-0.32875656,0.51175797,-0.17666587,-0.22386566
point,0,0,0,0.20583831,0.44634084,-0.12281555,0.56717839,0.77042438,-0.19126372,0.91525227,0.85687875,-0.2634037,1.09374205,0.5720186,-0.33523736,0.98649252,0.58686854,-0.08797151,1.3810407,0.7136281,-0.21661709,1.633923,0.76085367,-0.27693729,1.8704904,0.76315464,-0.32276827,0.97410497,0.22609625,-0.12539648,1.3216016,0.27304556,-0.38853383,0.94764449,0.34413721,-0.44589203,0.72802076,0.33783491,-0.40992085,0.87924475,-0.12033565,-0.17215444,1.10780967,-0.07306925,-0.45909922,0.72949076,0.0775371,-0.39400497,0.54533927,0.0924991,-0.26434785,0.73653563,-0.47489877,-0.2238454,0.91368188,-0.38722082,-0.42247659,0.64396267,-0.21139579,-0.35437237,0.49749916,-0.19243702,-0.251417
point,0,0,0,0.22388136,0.45096322,-0.08384462,0.59099025,0.71447168,-0.13310717,0.92003576,0.74613182,-0.19567108,1.10980645,0.47708793,-0.25968738,1.01229659,0.53912858,-0.0473235,1.40547955,0.65169815,-0.16463872,1.65718252,0.68663062,-0.21293588,1.87450268,0.66806236,-0.24827263,0.98516715,0.17159748,-0.09979347,1.32656601,0.20735349,-0.35204403,0.95823679,0.3026545,-0.40044104,0.74183573,0.32433986,-0.35859342,0.87787845,-0.17532943,-0.16047299,1.10558651,-0.15196717,-0.4417762,0.73953093,0.02279897,-0.3778474,0.56279853,0.05974486,-0.25051896,0.71918385,-0.52731524,-0.22242275,0.89081119,-0.44643464,-0.42004942,0.63187633,-0.24482142,-0.35520192,0.49395928,-0.1993381,-0.25525504
point,0,0,0,0.23620452,0.42849446,-0.11586224,0.60583221,0.68835632,-0.17974554,0.94622811,0.71785231,-0.25144218,1.11587641,0.40051574,-0.32169219,1.01431939,0.50734539,-0.05829194,1.40228298,0.60251796,-0.18241106,1.65494214,0.61831588,-0.24054383,1.87323359,0.5954276,-0.28175336,0.99116963,0.13260003,-0.09860297,1.33950875,0.16469019,-0.35711322,0.99203583,0.25794169,-0.41451395,0.76695586,0.29103106,-0.37580739,0.88862864,-0.21795815,-0.15010544,1.1074335,-0.19534133,-0.43043791,0.74899503,-0.02532594,-0.37342471,0.55793023,0.0251932,-0.24785441,0.7355661,-0.56438328,-0.20714188,0.89298014,-0.49137002,-0.39925727,0.6462005,-0.29418197,-0.33846888,0.50676016,-0.23525008,-0.2400375
point,0,0,0,0.22827553,0.41309348,-0.12807467,0.60077842,0.67839108,-0.19854542,0.9510224,0.67720725,-0.27443475,1.14638453,0.35077979,-0.34911167,1.02637533,0.47043171,-0.07445468,1.41654998,0.5611157,-0.19829114,1.67831409,0.57662434,-0.24991761,1.90121259,0.54336755,-0.28626879,0.99599409,0.08941911,-0.10781017,1.34385502,0.08597282,-0.36450917,0.97488282,0.20592726,-0.41287325,0.75213909,0.25304266,-0.36500691,0.88453171,-0.2606764,-0.15337485,1.08988946,-0.25272077,-0.44302238,0.72917673,-0.0473275,-0.38707995,0.54996765,0.00841138,-0.25930016,0.72273239,-0.60949797,-0.20371665,0.87798198,-0.53678795,-0.41096056,0.62632861,-0.30822238,-0.35489151,0.48771348,-0.23900498,-0.25579463
point,0,0,0,0.22586643,0.40803064,-0.14199192,0.59832638,0.66955927,-0.21733776,0.942158,0.65067862,-0.29382931,1.13989134,0.32498582,-0.36868069,1.03042016,0.45738613,-0.09401286,1.41511817,0.5423564,-0.22466835,1.67485172,0.55282361,-0.28312269,1.89949187,0.51770356,-0.32335629,0.99727326,0.07379732,-0.11966279,1.32890815,0.05365782,-0.38083666,0.95917583,0.18403954,-0.4340451,0.73146473,0.24223282,-0.39008051,0.88168125,-0.27889947,-0.15823141,1.07985023,-0.27750734,-0.45114584,0.71715363,-0.06769229,-0.39915963,0.536296,-0.00262486,-0.27373247,0.71620902,-0.6255473,-0.20221126,0.87307029,-0.55260223,-0.41158805,0.6188237,-0.3192153,-0.35694437,0.47799045,-0.24471196,-0.25823599
point,0,0,0,0.22280412,0.41889556,-0.13879392,0.60600907,0.67170038,-0.21296288,0.95539009,0.65631994,-0.29088459,1.11042636,0.32553867,-0.36841287,1.03672376,0.43940431,-0.07675389,1.40711382,0.52334127,-0.2010048,1.65860295,0.5336033,-0.25888623,1.87113669,0.49544357,-0.30011013,0.99810639,0.06151125,-0.10460705,1.31222055,0.05339204,-0.35149378,0.95039298,0.18737703,-0.39856263,0.73722598,0.23596091,-0.3539721,0.88220191,-0.28507607,-0.14696802,1.08072668,-0.27515798,-0.42725789,0.72160801,-0.06549908,-0.37186284,0.54100533,-0.01052067,-0.24790011,0.71655195,-0.62470264,-0.19608123,0.87016695,-0.54562624,-0.3957162,0.62262646,-0.31917027,-0.33991902,0.48204474,-0.2525384,-0.24346032
point,0,0,0,0.22333507,0.42900197,-0.12778521,0.61751008,0.68842529,-0.19659295,0.98472069,0.68703487,-0.27013942,1.11698707,0.33901854,-0.3452424,1.03560778,0.43982194,-0.07356737,1.41324755,0.50637369,-0.19255118,1.66813688,0.51053453,-0.24595468,1.88733577,0.46978392,-0.28632314,0.99782101,0.06597905,-0.10650769,1.32011962,0.068168,-0.35243247,0.94631069,0.19986478,-0.39601885,0.72954958,0.24053788,-0.34979588,0.88281788,-0.27794915,-0.15138689,1.09604727,-0.26779507,-0.42941605,0.73194344,-0.06287898,-0.36575608,0.54829436,-0.01348859,-0.23749079,0.71853113,-0.62281898,-0.20193585,0.88850622,-0.55772777,-0.39872021,0.6370228,-0.32979441,-0.33502059,0.49279919,-0.26518204,-0.23439942
